file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\tools\walkers\genotyper\GenotypeIndexCalculatorUnitTest.java,org.broadinstitute.hellbender.tools.walkers.genotyper.GenotypeIndexCalculatorUnitTest,class,5,5,0,5,13,1,0,8,66,0.0,0.0,0.0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,51,5,0,1,0,0,10,200,4,3,5,1,0,0,1,41,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\spark\pipelines\BQSRPipelineSpark.java,org.broadinstitute.hellbender.tools.spark.pipelines.BQSRPipelineSpark,class,16,16,0,16,3,2,0,14,1,0.61904764,0.0,0.0,3,0,2,0,1,0,3,0,0,0,7,3,1,2,2,2,4,0,0,27,2,0,0,0,0,8,1,14,1,17,0,0,0,1,137,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\spark\pathseq\PSBwaAligner.java,org.broadinstitute.hellbender.tools.spark.pathseq.PSBwaAligner,class,10,11,1,10,16,1,0,33,1,0.33333334,1.0,1.0,3,1,2,1,0,0,2,0,0,0,3,0,0,3,0,0,3,0,2,56,3,3,4,0,0,6,6,12,2,11,3,0,0,0,71,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\tools\copynumber\PostprocessGermlineCNVCallsIntegrationTest.java,org.broadinstitute.hellbender.tools.copynumber.PostprocessGermlineCNVCallsIntegrationTest,class,9,10,1,9,29,4,0,59,6,0.775,0.73333335,1.0,8,0,6,2,0,0,6,0,0,0,15,14,0,15,0,0,15,0,34,158,6,1,16,0,0,83,130,45,6,70,4,0,0,23,132,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\spark\sv\evidence\KmerCounter.java,org.broadinstitute.hellbender.tools.spark.sv.evidence.KmerCounter,class,7,7,0,7,5,1,0,10,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,25,1,1,1,0,0,0,0,6,0,7,4,0,0,1,42,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\tools\walkers\genotyper\StandardCallerArgumentCollectionUnitTest.java,org.broadinstitute.hellbender.tools.walkers.genotyper.StandardCallerArgumentCollectionUnitTest,class,3,3,0,3,7,2,0,11,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,1,0,20,25,15,0,13,1,0,0,0,45,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\tools\copynumber\segmentation\MultisampleMultidimensionalKernelSegmenterUnitTest.java,org.broadinstitute.hellbender.tools.copynumber.segmentation.MultisampleMultidimensionalKernelSegmenterUnitTest,class,14,14,0,14,6,3,0,39,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,32,46,1,1,0,0,7,15,103,35,34,44,1,0,0,9,128,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\annotator\VariantAnnotatorEngine.java,org.broadinstitute.hellbender.tools.walkers.annotator.VariantAnnotatorEngine$VAExpression,innerclass,5,5,0,5,4,1,0,10,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,2,0,0,22,0,0,1,0,0,5,3,7,3,8,1,0,0,1,55,9,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\tools\spark\sv\utils\SVFastqUtilsUnitTest.java,org.broadinstitute.hellbender.tools.spark.sv.utils.SVFastqUtilsUnitTest,class,22,23,1,22,43,2,0,88,210,0.95238096,0.0,0.0,21,1,18,3,0,0,18,0,0,0,3,3,0,3,0,0,3,0,40,285,10,2,3,5,2,105,50,59,3,90,3,0,0,32,127,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\utils\variant\writers\ReblockingGVCFBlockCombiner.java,org.broadinstitute.hellbender.utils.variant.writers.ReblockingGVCFBlockCombiner,class,19,21,2,19,55,2,0,55,40,0.80769235,0.22222222,0.8,13,1,8,3,1,1,10,0,0,0,10,2,0,10,0,0,7,0,10,207,17,3,5,1,4,22,27,46,16,37,4,0,0,3,191,1,2
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\vqsr\scalable\data\LabeledVariantAnnotationsDatum.java,org.broadinstitute.hellbender.tools.walkers.vqsr.scalable.data.LabeledVariantAnnotationsDatum,class,10,12,2,10,14,1,0,22,0,0.6666667,1.0,1.0,5,1,3,1,0,1,4,0,0,0,6,0,0,0,0,6,6,0,5,67,4,0,1,3,0,7,3,14,4,11,5,0,0,1,71,16,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\exceptions\UserException.java,org.broadinstitute.hellbender.exceptions.UserException$CouldNotIndexFile,innerclass,1,1,0,1,1,5,0,5,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,6,0,0,0,0,0,1,1,1,0,1,0,0,0,0,20,25,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\utils\MannWhitneyU.java,org.broadinstitute.hellbender.utils.MannWhitneyU$TestStatistic,innerclass,0,0,0,0,6,1,0,0,0,0.5,0.6,1.0,6,0,6,0,0,0,6,0,0,0,4,0,0,4,0,0,4,0,0,30,4,0,0,0,0,0,0,8,0,4,0,0,0,0,27,9,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\mutect\filtering\FragmentLengthFilter.java,org.broadinstitute.hellbender.tools.walkers.mutect.filtering.FragmentLengthFilter,class,4,5,1,4,6,4,0,4,8,0.6,0.1,0.1,5,0,4,0,1,0,5,0,0,0,1,0,0,1,0,0,1,0,2,19,4,0,0,0,0,0,3,2,1,2,0,0,0,0,26,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\vqsr\scalable\modeling\PythonVariantAnnotationsModel.java,org.broadinstitute.hellbender.tools.walkers.vqsr.scalable.modeling.PythonVariantAnnotationsModel,class,6,8,2,6,6,1,0,10,0,0.16666667,1.0,1.0,3,1,2,1,0,0,2,0,0,0,2,0,0,2,0,0,2,0,3,27,1,0,2,1,0,5,1,5,4,5,2,0,0,0,112,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\tools\walkers\annotator\ReadPosRankSumTestUnitTest.java,org.broadinstitute.hellbender.tools.walkers.annotator.ReadPosRankSumTestUnitTest,class,21,22,1,21,8,2,0,34,10,0.7410714,0.2,0.3,8,0,5,3,0,0,5,0,0,0,14,4,0,14,0,0,6,0,8,120,3,0,0,0,1,28,126,62,8,62,0,0,0,0,103,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\utils\ClassUtilsUnitTest.java,org.broadinstitute.hellbender.utils.ClassUtilsUnitTest$Priv,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\tools\spark\sv\utils\TextMDCodecTest.java,org.broadinstitute.hellbender.tools.spark.sv.utils.TextMDCodecTest,class,5,5,0,5,3,2,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,12,1,1,0,0,0,6,7,2,0,2,1,0,0,0,25,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\vqsr\scalable\modeling\PythonVariantAnnotationsScorer.java,org.broadinstitute.hellbender.tools.walkers.vqsr.scalable.modeling.PythonVariantAnnotationsScorer,class,6,9,3,6,5,1,0,9,0,0.5833333,1.0,1.0,3,1,2,1,0,0,2,0,0,0,4,2,1,3,0,0,4,0,3,25,1,0,1,1,0,5,2,6,3,6,1,0,0,0,110,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\utils\codecs\BafEvidenceCodec.java,org.broadinstitute.hellbender.utils.codecs.BafEvidenceCodec,class,12,13,1,12,11,2,0,22,36,0.8888889,0.0,0.0,9,1,9,0,0,0,9,0,0,0,4,4,2,2,0,0,4,0,5,46,7,0,1,0,0,4,12,12,3,11,1,0,0,0,70,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\transformers\SimpleRepeatMaskTransformer.java,org.broadinstitute.hellbender.transformers.SimpleRepeatMaskTransformer,class,7,8,1,7,13,1,0,8,2,0.625,1.0,1.0,4,0,2,2,0,0,2,0,0,0,4,1,0,4,0,0,4,0,1,54,3,2,1,0,0,2,7,20,5,15,3,0,0,0,49,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\utils\MathUtils.java,org.broadinstitute.hellbender.utils.MathUtils$JacobianLogTable,innerclass,3,3,0,3,1,1,0,4,0,0.5,NaN,NaN,1,1,1,0,0,0,1,0,0,0,4,4,1,3,0,0,4,0,3,10,1,0,0,0,1,0,7,5,6,6,0,0,0,1,38,26,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\copynumber\formats\collections\SimpleCountCollection.java,org.broadinstitute.hellbender.tools.copynumber.formats.collections.SimpleCountCollection$SimpleCountTableColumn,enum,2,2,0,2,0,1,0,1,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,38,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\metrics\MetricAccumulationLevel.java,org.broadinstitute.hellbender.metrics.MetricAccumulationLevel,enum,0,7,7,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\haplotypecaller\KMerCounter.java,org.broadinstitute.hellbender.tools.walkers.haplotypecaller.KMerCounter,class,4,7,3,4,17,1,0,15,14,0.6111111,0.30555555,0.41666666,9,0,7,0,0,2,9,0,0,0,2,0,0,2,0,0,2,0,0,71,4,2,3,0,0,9,4,8,3,6,2,0,1,3,87,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\tools\dragstr\ComposeSTRTableFileIntegrationTest.java,org.broadinstitute.hellbender.tools.dragstr.ComposeSTRTableFileIntegrationTest$ExpectedLocus,innerclass,3,3,0,3,5,1,0,9,0,0.083333336,1.0,1.0,4,0,2,0,0,2,4,0,0,0,6,0,0,0,0,6,6,0,1,36,3,0,5,0,6,6,7,13,11,7,1,0,0,0,22,10,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\tools\dragstr\DragstrParametersEstimatorTest.java,org.broadinstitute.hellbender.tools.dragstr.DragstrParametersEstimatorTest,class,10,11,1,10,6,2,0,20,1,0.5555556,NaN,NaN,3,0,1,2,0,0,1,0,0,0,3,3,0,3,0,0,3,0,2,64,3,2,0,1,0,4,5,10,3,12,2,0,2,2,73,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\copynumber\formats\records\CalledCopyRatioSegment.java,org.broadinstitute.hellbender.tools.copynumber.formats.records.CalledCopyRatioSegment,class,3,7,4,3,10,2,0,8,0,0.0,1.0,1.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,39,7,0,4,0,0,5,1,4,4,3,1,0,1,0,44,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\tools\walkers\rnaseq\ASEReadCounterIntegrationTest.java,org.broadinstitute.hellbender.tools.walkers.rnaseq.ASEReadCounterIntegrationTest,class,5,5,0,5,12,2,0,5,0,0.0,1.0,1.0,12,0,12,0,0,0,12,0,0,0,1,1,1,0,0,0,1,0,9,75,0,0,0,0,0,79,0,13,25,13,0,0,0,0,71,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\utils\ZipUtilsTest.java,org.broadinstitute.hellbender.utils.ZipUtilsTest,class,6,7,1,6,26,1,0,54,36,0.8888889,0.0,0.0,9,0,5,4,0,0,5,0,0,0,2,2,0,2,0,0,0,0,24,187,3,4,2,7,0,36,14,39,6,49,3,0,0,10,87,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\engine\filters\CountingVariantFilter.java,org.broadinstitute.hellbender.engine.filters.CountingVariantFilter,class,8,17,9,8,18,7,4,16,54,0.7948718,0.13636364,0.22727273,13,1,10,1,2,0,12,0,0,0,3,1,0,1,2,0,2,0,2,139,12,1,2,0,0,4,8,10,2,8,1,0,4,1,129,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\engine\filters\flow\FlowBasedHmerBasedReadFilterHelper.java,org.broadinstitute.hellbender.engine.filters.flow.FlowBasedHmerBasedReadFilterHelper,class,5,8,3,5,13,1,0,10,1,0.0,0.0,0.0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,35,5,2,5,0,3,0,5,11,5,10,3,0,1,0,42,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\utils\BaseUtils.java,org.broadinstitute.hellbender.utils.BaseUtils$Base,enum,0,0,0,0,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\utils\ZipUtils.java,org.broadinstitute.hellbender.utils.ZipUtils,class,6,7,1,6,21,1,0,37,6,0.0,0.0,0.0,4,4,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,86,2,3,5,4,2,10,4,16,3,19,5,0,0,3,106,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\examples\ExampleReadWalkerWithReferenceSpark.java,org.broadinstitute.hellbender.tools.examples.ExampleReadWalkerWithReferenceSpark,class,13,14,1,13,4,2,0,14,3,0.8333334,0.0,0.0,3,0,1,1,1,0,2,0,0,0,2,1,0,2,0,0,1,0,0,22,3,0,0,0,0,7,1,5,1,6,2,0,0,1,66,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\examples\ExampleVariantWalker.java,org.broadinstitute.hellbender.tools.examples.ExampleVariantWalker,class,11,12,1,11,13,2,0,16,0,0.5555555,1.0,1.0,6,0,3,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,40,0,2,2,0,0,10,0,3,1,3,1,0,0,0,74,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\haplotypecaller\ramps\PreFilterOffRamp.java,org.broadinstitute.hellbender.tools.walkers.haplotypecaller.ramps.PreFilterOffRamp,class,8,10,2,8,16,3,0,38,6,0.75,0.0,0.0,4,0,3,1,0,0,3,0,0,1,1,1,0,0,0,1,1,0,4,66,0,6,0,0,2,24,14,18,13,18,2,0,0,0,57,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\groundtruth\GroundTruthScorer.java,org.broadinstitute.hellbender.tools.walkers.groundtruth.GroundTruthScorer$PercentileReport,innerclass,3,3,0,3,5,2,0,13,1,0.0,0.0,0.0,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,35,1,3,0,0,0,19,4,4,3,4,2,0,0,0,22,10,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\engine\filters\ReadFilter.java,org.broadinstitute.hellbender.engine.filters.ReadFilter$ReadFilterNegate,innerclass,3,3,0,3,3,2,0,3,0,0.5,1.0,1.0,3,0,2,0,1,0,3,0,0,0,2,1,0,2,0,0,2,0,0,14,2,0,0,0,0,2,1,2,1,2,0,0,0,0,22,9,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\validation\InfoConcordanceRecord.java,org.broadinstitute.hellbender.tools.walkers.validation.InfoConcordanceRecord$InfoConcordanceWriter,innerclass,4,4,0,4,2,2,0,7,1,0.0,NaN,NaN,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\sv\cluster\SVClusterEngineArgumentsCollection.java,org.broadinstitute.hellbender.tools.sv.cluster.SVClusterEngineArgumentsCollection,class,2,2,0,2,3,1,0,3,3,0.8787878,0.0,0.0,3,0,3,0,0,0,3,0,3,0,33,21,24,1,8,0,21,0,3,44,3,0,0,0,0,32,22,33,24,33,0,0,0,0,74,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\tools\examples\ExampleVariantWalkerSparkIntegrationTest.java,org.broadinstitute.hellbender.tools.examples.ExampleVariantWalkerSparkIntegrationTest,class,3,3,0,3,1,4,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,2,0,2,0,0,2,0,0,21,0,0,0,0,0,13,0,5,3,5,0,0,0,0,45,17,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\spark\sv\utils\SVFastqUtils.java,org.broadinstitute.hellbender.tools.spark.sv.utils.SVFastqUtils,class,11,12,1,11,20,1,0,27,8,0.9428572,0.0,0.0,5,5,5,0,0,0,5,0,0,0,14,14,6,8,0,0,14,0,7,300,3,3,8,2,1,28,10,42,15,36,2,0,2,0,98,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\engine\FeatureInput.java,org.broadinstitute.hellbender.engine.FeatureInput,class,5,36,31,5,23,3,0,27,103,0.9333334,0.010989011,0.010989011,15,0,12,1,0,2,14,0,0,0,4,3,1,2,1,0,3,0,4,76,12,0,4,0,1,9,2,6,2,6,1,0,0,0,234,17,1
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\funcotator\FuncotationMap.java,org.broadinstitute.hellbender.tools.funcotator.FuncotationMap,class,14,32,18,14,37,1,0,83,95,0.768116,0.3006536,0.3006536,23,6,15,5,0,3,18,0,0,0,3,2,1,1,1,0,3,0,19,153,21,2,6,0,1,18,10,25,9,34,2,0,0,11,221,1,2
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\walkers\haplotypecaller\graphs\SeqGraph.java,org.broadinstitute.hellbender.tools.walkers.haplotypecaller.graphs.SeqGraph$MyEdgeFactory,innerclass,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15,10,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\tools\spark\sv\discovery\alignment\AlignedContigGenerator.java,org.broadinstitute.hellbender.tools.spark.sv.discovery.alignment.AlignedContigGenerator,class,2,4,2,2,1,1,2,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1025,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\transformers\VariantTransformer.java,org.broadinstitute.hellbender.transformers.VariantTransformer,interface,3,4,1,3,3,1,0,2,3,1.0,0.0,0.0,3,1,0,0,0,3,3,0,0,0,1,1,1,0,0,0,1,0,2,14,3,0,0,0,0,2,1,1,0,2,0,0,0,3,33,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\main\java\org\broadinstitute\hellbender\utils\codecs\AnnotatedIntervalCodec.java,org.broadinstitute.hellbender.utils.codecs.AnnotatedIntervalCodec,class,14,15,1,14,14,2,0,48,14,0.7619047,0.52380955,0.71428573,9,4,7,2,0,0,7,0,0,0,7,4,4,3,0,0,4,0,8,92,8,0,1,2,1,15,2,25,9,28,1,0,0,5,182,1,0
C:\Users\Kaveri\Downloads\Files\gatk\gatk\src\test\java\org\broadinstitute\hellbender\utils\variant\writers\GVCFWriterUnitTest.java,org.broadinstitute.hellbender.utils.variant.writers.GVCFWriterUnitTest$MockWriter,innerclass,3,3,0,3,5,1,0,1,8,0.76000005,0.1,0.1,5,0,5,0,0,0,5,0,0,0,5,0,0,0,0,5,1,0,0,23,1,0,0,0,0,0,0,9,0,5,0,0,0,0,23,25,0
